visit_id,confirm_count,start_count,step_1_count,step_2_count,step_3_count,confirm_time,start_time,step_1_time,step_2_time,step_3_time,client_id,visitor_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
106162458_13073625157_259055,0,1,1,2,2,0.0,12.0,15.0,27.5,53.5,9499259,632193446_37936878838,15.0,185.0,64.5,M,2.0,3428511.36,5.0,8.0
106188542_73791453439_396070,0,2,3,1,1,0.0,16.5,65.33333333333333,93.0,95.0,6905898,887603377_49741055169,9.0,116.0,56.0,F,3.0,71936.7,3.0,6.0
106221391_55485370533_288682,0,1,1,1,1,0.0,19.0,48.0,68.0,83.0,7582539,392950264_79708286060,13.0,167.0,24.5,F,2.0,60766.89,0.0,3.0
106230609_98155655442_299610,0,1,1,1,1,0.0,7.0,6.0,35.0,19.0,4926147,976284966_3072155047,6.0,72.0,25.0,U,2.0,37345.94,4.0,7.0
106232894_58365287236_311352,0,1,1,1,1,0.0,6.0,19.0,51.0,44.0,9278443,491919034_60058803090,6.0,77.0,32.0,U,2.0,31209.84,6.0,9.0
106288735_5496759638_969218,0,1,1,1,1,0.0,20.0,25.0,77.0,48.0,8608653,998255299_84996462766,6.0,82.0,41.5,U,2.0,55816.89,2.0,5.0
106448779_70353020907_405440,0,1,1,1,0,0.0,13.0,20.0,63.0,0.0,4332256,478326485_1862057606,4.0,58.0,39.0,U,3.0,769805.52,6.0,9.0
106487671_69415336021_642584,0,1,2,0,0,0.0,23.0,156.5,0.0,0.0,3564176,319876438_50700507029,8.0,106.0,56.0,F,2.0,107050.05,6.0,9.0
106506438_80982910196_874581,0,1,1,1,1,0.0,36.0,80.0,42.0,89.0,3829697,298367531_61077099595,27.0,335.0,73.0,F,2.0,138059.62,6.0,9.0
106516319_17231742424_451640,0,1,1,1,1,0.0,21.0,5.0,64.0,34.0,3673896,66721217_78791856289,5.0,71.0,35.5,U,3.0,43339.22,3.0,6.0
106530045_50715786080_839962,0,1,3,2,2,0.0,33.0,115.33333333333333,32.5,192.0,8029833,743815639_40341730276,6.0,73.0,23.5,M,2.0,59318.27,3.0,6.0
106588504_5828543624_414168,0,1,2,3,2,0.0,7.0,3.5,23.666666666666668,27.5,5524226,73488446_11053189751,6.0,83.0,29.5,U,2.0,41216.74,5.0,8.0
106610175_69651082283_22181,0,2,1,1,0,0.0,16.0,59.0,43.0,0.0,5048549,216108876_95677512979,13.0,160.0,29.0,F,2.0,79475.69,2.0,5.0
10666472_64900029009_985898,0,2,1,0,0,0.0,64.0,29.0,0.0,0.0,1557476,956143475_6453395715,8.0,106.0,33.0,M,2.0,108635.56,4.0,7.0
106679528_83928157480_253697,1,2,1,1,1,100.0,10.0,9.0,137.0,62.0,6316179,123677449_38313953121,10.0,129.0,40.5,U,3.0,83198.57,1.0,4.0
106728830_24796395479_680506,1,2,1,1,1,112.0,16.5,48.0,26.0,54.0,4766428,635347889_15257140804,7.0,95.0,66.5,U,3.0,143890.5,5.0,8.0
106742846_97029063001_192846,0,1,1,1,1,0.0,6.0,3.0,95.0,121.0,1821665,965997320_31010858642,4.0,59.0,27.5,U,2.0,41585.86,1.0,4.0
106749425_84660712069_228934,0,1,1,1,1,0.0,10.0,7.0,59.0,42.0,7175242,412881418_5907712480,9.0,111.0,29.0,M,3.0,58411.17,6.0,9.0
106762185_22787047103_166209,0,2,1,1,1,0.0,85.0,37.0,158.0,431.0,1230381,2427347_99384225350,8.0,107.0,48.5,M,2.0,74602.20999999999,3.0,6.0
10676892_62797396948_321032,0,1,1,1,1,0.0,22.0,45.0,82.0,89.0,1206454,489456841_34552021616,22.0,265.0,42.5,F,2.0,30640.31,5.0,8.0
106805459_62507842156_488717,0,1,1,1,1,0.0,7.0,19.0,55.0,51.0,1623788,372493786_70202309334,4.0,57.0,32.5,F,4.0,113509.19,4.0,7.0
106809676_34736821159_772023,0,1,1,1,1,0.0,25.0,12.0,50.0,145.0,9290967,594253791_87463133666,5.0,60.0,40.5,U,2.0,49129.94,5.0,8.0
106853793_982983940_670658,0,1,1,1,0,0.0,68.0,145.0,79.0,0.0,2815061,839689614_37580807638,15.0,190.0,65.0,F,2.0,75202.70999999999,5.0,8.0
10685813_76496105820_934269,0,2,0,0,0,0.0,99.0,0.0,0.0,0.0,3689164,161273466_78031542249,5.0,65.0,58.0,F,2.0,29395.28,2.0,5.0
106910574_28821082112_739895,0,1,0,0,0,0.0,22.0,0.0,0.0,0.0,8013243,225907664_99342171068,6.0,82.0,62.0,U,2.0,41650.82,0.0,3.0
10691547_6905772212_536480,0,1,2,2,2,0.0,26.0,43.5,121.0,61.0,8522955,162048082_90344253941,6.0,83.0,61.5,U,2.0,51174.12,2.0,5.0
106955044_72064422285_844262,0,1,0,0,0,0.0,52.0,0.0,0.0,0.0,7699312,833016766_27778354561,18.0,225.0,73.0,F,2.0,213235.16,0.0,3.0
106973227_30712029071_656405,0,1,1,1,1,0.0,403.0,6.0,114.0,283.0,1997443,829444615_89585771440,9.0,109.0,25.5,M,2.0,25589.38,1.0,4.0
106991823_36926773912_894581,0,1,1,3,3,0.0,11.0,59.0,48.333333333333336,53.666666666666664,6999674,947965322_20762175374,22.0,272.0,52.5,F,2.0,95035.24,1.0,4.0
10701368_33671322700_675209,0,1,1,1,2,0.0,86.0,36.0,95.0,150.5,1558503,11048328_63947831459,5.0,66.0,28.0,U,3.0,188832.99,4.0,7.0
107016836_86308944528_107226,0,1,0,0,0,0.0,14.0,0.0,0.0,0.0,2858890,632542693_14192412729,11.0,132.0,23.0,M,2.0,32840.2,0.0,3.0
1070340_64433955447_943502,0,1,1,1,1,0.0,12.0,5.0,36.0,29.0,3252191,100312482_94352598047,13.0,167.0,31.5,F,2.0,109889.02,1.0,4.0
107045394_54554679852_519448,0,1,1,1,0,0.0,28.0,15.0,87.0,0.0,6490503,786818412_55081409635,5.0,63.0,65.0,M,2.0,39490.17,2.0,5.0
10708236_91239323295_576087,0,1,0,0,0,0.0,17.0,0.0,0.0,0.0,4645740,107564295_3229227232,9.0,111.0,54.0,F,2.0,23878.61,1.0,4.0
107084877_94470350214_30033,0,1,1,1,1,0.0,6.0,5.0,74.0,24.0,2200120,378376773_33868656224,5.0,70.0,31.0,F,3.0,62819.02,2.0,5.0
107101222_33639192678_690000,0,1,1,0,0,0.0,25.0,9.0,0.0,0.0,9606483,870925940_92746655709,3.0,47.0,24.0,U,2.0,44449.05,2.0,5.0
107117937_86456185680_313223,0,1,0,0,0,0.0,5.0,0.0,0.0,0.0,4350047,384873450_71315566850,4.0,58.0,58.5,F,2.0,80681.5,6.0,9.0
10721468_20141279440_61193,0,1,1,1,1,0.0,68.0,59.0,1046.0,213.0,7025660,973343211_32958067551,13.0,162.0,60.5,M,2.0,27904.31,0.0,3.0
107222483_8242134100_684417,0,1,1,1,1,0.0,37.0,106.0,155.0,75.0,7266624,210686947_38066151224,14.0,179.0,23.5,M,3.0,151026.5,6.0,9.0
107291547_22481134147_322645,0,1,1,1,1,0.0,34.0,67.0,95.0,160.0,5563273,672371820_94783569444,15.0,180.0,38.5,F,2.0,49670.33,0.0,3.0
10736492_51772568397_109044,0,1,1,1,1,0.0,7.0,57.0,37.0,75.0,9165808,55501412_55025349084,22.0,264.0,58.5,F,2.0,100592.31,6.0,9.0
107410475_26947979579_355416,0,1,0,0,0,0.0,7.0,0.0,0.0,0.0,1260122,878471877_57856163958,10.0,131.0,50.0,F,2.0,38304.73,1.0,4.0
10748725_78351965784_819901,4,1,1,1,1,25.75,27.0,7.0,85.0,145.0,4084333,414968850_26718412920,5.0,64.0,57.5,F,2.0,41369.9,6.0,9.0
107491241_30335965863_650052,0,1,1,1,0,0.0,52.0,13.0,24.0,0.0,8401598,935024248_51005622217,16.0,196.0,58.0,M,2.0,171731.34999999998,2.0,5.0
107498847_67594416067_869316,0,1,1,1,1,0.0,27.0,7.0,66.0,372.0,4604290,220988527_81495247249,18.0,224.0,62.5,F,2.0,72666.19,4.0,7.0
10750371_16783231389_198484,0,1,1,1,1,0.0,147.0,142.0,49.0,164.0,9907037,227660612_66334028855,35.0,421.0,61.5,F,2.0,66760.23999999999,4.0,7.0
10757496_53384070887_548622,0,1,0,0,0,0.0,3.0,0.0,0.0,0.0,5951934,474159585_88646042515,10.0,129.0,27.5,U,3.0,72280.20999999999,1.0,4.0
107631330_22230037486_301416,2,1,3,4,4,11.0,97.0,76.33333333333333,44.25,113.5,9696533,103022532_88870648757,16.0,192.0,58.0,F,2.0,790634.7200000001,6.0,9.0
107641279_72757423441_432705,0,1,1,1,1,0.0,24.0,13.0,76.0,203.0,8208998,672830165_92396095792,6.0,79.0,60.5,U,2.0,428956.23,6.0,9.0
107667097_14492710514_779413,0,1,1,1,0,0.0,54.0,14.0,59.0,0.0,7564941,231889636_8007914873,18.0,227.0,46.0,F,2.0,32890.92,2.0,5.0
107670967_98557689633_256472,0,1,1,1,1,0.0,5.0,5.0,74.0,77.0,2056063,503895736_77130752407,7.0,91.0,26.5,U,2.0,74399.1,6.0,9.0
107693237_96368288508_746463,0,1,1,2,2,0.0,21.0,56.0,84.5,53.0,8989552,150258411_30322636697,12.0,152.0,32.5,U,2.0,32972.619999999995,6.0,9.0
107737080_63213007869_706529,0,2,2,1,0,0.0,9.5,42.0,117.0,0.0,5073169,511560873_71934236197,8.0,96.0,48.0,U,2.0,52935.53,3.0,6.0
107745500_51184288287_394682,0,1,1,0,0,0.0,9.0,63.0,0.0,0.0,5098302,116441978_94733977037,7.0,84.0,27.0,U,2.0,33544.95,5.0,8.0
10781030_88249762808_198895,0,1,1,1,1,0.0,45.0,6.0,17.0,175.0,4469398,496104229_83560092123,15.0,187.0,60.0,M,2.0,541533.24,6.0,9.0
107812476_47194111740_635808,0,1,1,1,1,0.0,34.0,38.0,102.0,225.0,8824053,917530083_25251839517,12.0,144.0,46.5,M,2.0,417710.9,5.0,8.0
107847401_7196325027_942569,0,1,1,1,0,0.0,59.0,27.0,66.0,0.0,1449950,813953200_87621735562,21.0,262.0,66.0,F,2.0,149125.59999999998,2.0,5.0
107923930_51697880023_129433,0,5,0,0,0,0.0,83.4,0.0,0.0,0.0,3695333,853261642_91259089768,17.0,211.0,64.0,M,2.0,561236.36,6.0,9.0
107975394_61350699882_375756,0,1,1,1,1,0.0,20.0,8.0,77.0,319.0,7140710,246417186_35609742472,6.0,76.0,29.5,U,2.0,26425.93,1.0,4.0
10799126_20438771706_410909,0,1,3,1,0,0.0,53.0,216.66666666666666,35.0,0.0,7812814,148269271_64650269287,10.0,125.0,51.0,F,2.0,83157.23,5.0,8.0
108007035_42230588940_891847,0,7,1,1,1,0.0,50.142857142857146,27.0,210.0,381.0,4913174,400164546_88981389914,8.0,96.0,47.0,U,2.0,75738.73999999999,2.0,5.0
108088171_11964436695_942392,0,1,1,1,1,0.0,55.0,46.0,48.0,113.0,6399633,646147331_82254215508,13.0,158.0,68.5,F,2.0,485743.06,2.0,5.0
108128640_13820221567_570627,0,1,1,1,1,0.0,11.0,82.0,66.0,29.0,5442451,43735556_75871987563,3.0,38.0,19.5,U,2.0,27263.28,2.0,5.0
108132969_24758442202_975841,0,1,1,1,1,0.0,9.0,5.0,74.0,300.0,3476892,792208412_45198382550,5.0,71.0,27.5,U,2.0,33405.06,5.0,8.0
108145760_13278359025_220508,0,1,1,1,0,0.0,27.0,9.0,28.0,0.0,4994490,124654549_91881421621,23.0,287.0,64.0,F,2.0,56188.23,6.0,9.0
108152866_12655231835_411925,0,1,1,1,1,0.0,35.0,57.0,35.0,169.0,4185812,272619229_86546223014,15.0,185.0,63.5,F,2.0,34939.23,1.0,4.0
108160928_74041165668_179601,0,1,1,3,3,0.0,53.0,22.0,49.0,43.333333333333336,37064,488045465_27851224051,5.0,60.0,32.5,U,2.0,31717.63,6.0,9.0
108161221_20877587927_239966,0,1,1,0,0,0.0,28.0,6.0,0.0,0.0,4238196,540512705_75789253085,5.0,64.0,22.5,U,2.0,26733.44,2.0,5.0
10817171_50453956454_434089,0,1,1,1,2,0.0,327.0,82.0,75.0,541.5,7009565,272038894_10588499934,4.0,54.0,62.0,U,2.0,123102.88,6.0,9.0
108180097_86991752105_69853,0,0,1,1,0,0.0,0.0,24.0,141.0,0.0,8012314,213598410_38315433946,4.0,56.0,41.0,U,2.0,34660.63,4.0,7.0
108185369_27453506388_542429,0,2,2,2,2,0.0,292.0,22.5,29.0,1010.5,5873674,998221412_70553317754,20.0,241.0,64.5,M,3.0,256560.91,3.0,6.0
1081884_88414139180_854167,0,1,1,1,1,0.0,32.0,6.0,161.0,123.0,7955667,350727862_3423067815,7.0,84.0,63.5,U,2.0,33149.85,6.0,9.0
10819387_86190387051_69793,0,1,1,1,1,0.0,249.0,40.0,36.0,43.0,2708707,401907225_33730506784,6.0,75.0,29.0,U,3.0,49892.67999999999,6.0,9.0
108207988_38370547354_997031,0,1,1,1,1,0.0,399.0,12.0,126.0,645.0,392273,487720803_56416558066,4.0,58.0,30.5,U,2.0,50029.33,0.0,3.0
108212678_59610135958_492294,0,1,0,0,0,0.0,25.0,0.0,0.0,0.0,6095271,505528813_32085993365,10.0,123.0,50.0,F,2.0,36309.85,2.0,5.0
108214401_65824239803_226653,0,1,0,0,0,0.0,21.0,0.0,0.0,0.0,1453759,265386735_47074033970,6.0,82.0,47.5,F,2.0,58889.01,2.0,5.0
108228548_7807336072_380800,0,1,1,2,1,0.0,6.0,10.0,72.5,87.0,6908479,577454897_50524617516,15.0,181.0,37.0,F,2.0,121918.73,2.0,5.0
10823683_86056158289_300788,0,1,3,7,7,0.0,26.0,9.0,18.0,31.571428571428573,7171907,777364964_92140616191,23.0,277.0,77.5,F,2.0,70542.14,4.0,7.0
108237565_57237624831_283658,0,1,1,0,0,0.0,49.0,18.0,0.0,0.0,6559121,806377301_17678873935,5.0,60.0,57.0,U,3.0,71538.09,6.0,9.0
108286673_85335884771_758576,0,5,0,0,0,0.0,91.4,0.0,0.0,0.0,6888356,663235343_51337876880,15.0,190.0,31.5,U,3.0,86891.57,5.0,8.0
108343432_22246836068_782936,0,1,0,0,0,0.0,6.0,0.0,0.0,0.0,6093544,267484751_7558026753,7.0,90.0,25.0,U,2.0,27706.99,0.0,3.0
108397960_79834715554_939840,0,1,1,1,1,0.0,49.0,7.0,41.0,115.0,3392317,677901471_72088783940,13.0,166.0,20.5,M,2.0,28428.47,0.0,3.0
108500988_79780198274_257975,0,1,0,0,0,0.0,9.0,0.0,0.0,0.0,4138843,848426243_65862256191,14.0,173.0,42.5,F,2.0,57242.09,3.0,6.0
108554619_78952596421_643514,0,2,1,1,1,0.0,337.0,167.0,89.0,304.0,6480906,552941939_70100020594,26.0,312.0,80.5,M,2.0,68374.48999999999,3.0,6.0
108602470_35414089006_811600,0,1,1,0,0,0.0,23.0,17.0,0.0,0.0,5185429,450908234_11959493399,6.0,72.0,30.0,F,3.0,36879.61,4.0,7.0
108619459_23424029815_711943,0,1,1,1,0,0.0,24.0,14.0,160.0,0.0,5753974,162087570_99084222654,5.0,70.0,51.0,F,2.0,30502.53,0.0,3.0
108631730_52513210497_452167,0,2,4,3,3,0.0,16.0,19.5,16.333333333333332,188.66666666666666,673678,49811785_6632823741,4.0,58.0,66.5,M,2.0,63954.38,1.0,4.0
108632786_58840162832_280089,0,1,1,4,4,0.0,52.0,17.0,38.0,78.0,2177404,700582859_11192312125,6.0,78.0,58.5,F,2.0,40122.54,6.0,9.0
108658190_30518284885_125648,0,1,0,0,0,0.0,62.0,0.0,0.0,0.0,4937056,141483936_981120149,14.0,172.0,19.0,M,4.0,65365.75,0.0,3.0
108686729_34233509984_14487,0,1,2,2,2,0.0,29.0,62.5,25.5,324.5,3560967,263081928_60561172019,26.0,321.0,67.5,F,3.0,422268.25,6.0,9.0
108690991_98901585957_570,0,1,2,2,1,0.0,12.0,8.5,37.0,137.0,6932275,202901099_65119437675,4.0,59.0,47.5,U,2.0,436790.11,2.0,5.0
10871633_1705641651_226934,1,1,1,1,1,75.0,32.0,23.0,102.0,52.0,2522259,725490960_24516414256,14.0,169.0,42.5,M,2.0,37305.63,6.0,9.0
108719545_42143405876_705852,0,1,1,1,0,0.0,10.0,19.0,162.0,0.0,9772972,14469824_47816697432,6.0,73.0,34.0,U,3.0,55266.82,1.0,4.0
108744633_27495992537_16982,0,1,1,0,0,0.0,116.0,15.0,0.0,0.0,7695417,587760510_51983650476,5.0,60.0,54.0,U,2.0,34487.74,2.0,5.0
108808380_94764333350_175086,0,1,1,1,0,0.0,36.0,19.0,66.0,0.0,9202636,40759264_33957245009,7.0,94.0,50.0,U,2.0,40782.42999999999,4.0,7.0
108809747_47233632345_827356,0,1,1,1,0,0.0,8.0,6.0,70.0,0.0,104328,973572225_11347870125,8.0,106.0,36.5,M,3.0,125732.44,6.0,9.0
108857769_19979452740_456587,0,1,1,1,1,0.0,7.0,6.0,63.0,27.0,3361098,147226151_63753512823,15.0,190.0,45.0,F,3.0,88510.19,6.0,9.0
108860642_55131911366_926344,0,1,1,1,0,0.0,6.0,14.0,31.0,0.0,1276083,602956095_37526942080,21.0,260.0,41.0,F,2.0,35972.38,1.0,4.0
108905338_14872524601_905668,0,1,1,2,2,0.0,6.0,5.0,44.5,98.0,6356888,821616619_48084303977,4.0,54.0,26.5,M,2.0,41625.61,3.0,6.0
108907799_62013523001_254981,0,1,1,1,1,0.0,4.0,4.0,65.0,23.0,6741529,228561033_18852882909,5.0,71.0,27.5,U,2.0,35814.34,4.0,7.0
10893632_5786602531_586085,0,1,1,1,1,0.0,21.0,26.0,253.0,46.0,465162,631692559_59905944075,21.0,256.0,23.5,M,2.0,28602.91,2.0,5.0
108937428_94918779072_42035,0,1,1,1,1,0.0,56.0,153.0,83.0,662.0,8101,757154552_88739859416,11.0,143.0,70.5,M,2.0,257863.03,6.0,9.0
108947270_355420661_88176,0,3,0,0,0,0.0,73.0,0.0,0.0,0.0,4842605,872378078_91409699750,7.0,89.0,26.5,U,2.0,35768.509999999995,5.0,8.0
108957383_41514350677_193670,0,1,1,1,1,0.0,7.0,9.0,24.0,39.0,4754251,718017358_5149427962,16.0,192.0,18.5,M,3.0,35768.6,4.0,7.0
109011250_15395719573_228235,0,1,1,1,1,0.0,9.0,9.0,127.0,110.0,5217337,705415199_3643898559,4.0,57.0,25.5,U,2.0,39665.58,1.0,4.0
109011395_74315471043_951387,0,3,1,1,1,0.0,84.66666666666667,45.0,79.0,152.0,4152738,89549252_99620538541,15.0,185.0,74.0,F,2.0,108663.8,5.0,8.0
109085780_40828468276_54804,0,1,0,0,0,0.0,11.0,0.0,0.0,0.0,1341459,107630751_17238799266,22.0,266.0,73.5,F,2.0,79106.70999999999,2.0,5.0
109086558_73015852974_776843,0,1,1,0,0,0.0,17.0,19.0,0.0,0.0,4248171,457440452_98657985021,4.0,58.0,30.5,U,2.0,38860.65,3.0,6.0
109126522_89302360716_797418,0,1,1,1,1,0.0,65.0,24.0,61.0,330.0,739719,382349228_97606712214,14.0,170.0,65.0,F,2.0,140039.16,6.0,9.0
109140695_24859270597_694344,0,1,1,1,1,0.0,48.0,36.0,51.0,279.0,2891163,121839860_41683363293,20.0,241.0,67.5,F,2.0,45390.41,2.0,5.0
109154154_68812231163_309521,0,1,1,1,1,0.0,28.0,49.0,33.0,115.0,3897933,588264823_1569387714,8.0,104.0,69.5,F,2.0,31798.82,2.0,5.0
109178915_88566590610_326604,0,1,1,1,1,0.0,8.0,15.0,12.0,64.0,3430448,191281098_16135999777,12.0,155.0,72.0,F,2.0,301307.52,0.0,3.0
109212970_24143620681_788923,0,1,0,0,0,0.0,1840.0,0.0,0.0,0.0,2148617,102696224_92120294871,19.0,232.0,69.0,M,2.0,210572.67,6.0,9.0
109254991_66090324429_451565,0,1,1,1,1,0.0,316.0,14.0,38.0,401.0,8148299,801224083_45502267294,5.0,70.0,80.5,F,2.0,599335.0900000001,1.0,4.0
109266551_86824413138_988298,0,2,1,1,1,0.0,267.5,15.0,145.0,258.0,7763094,401975923_23307609570,15.0,189.0,53.5,U,2.0,39998.01,3.0,6.0
109270825_70428791942_253169,0,1,1,1,1,0.0,30.0,46.0,120.0,78.0,5161688,890806446_77553282196,13.0,167.0,43.5,M,2.0,69513.48,2.0,5.0
109341543_93834603351_339892,0,1,1,1,1,0.0,14.0,60.0,33.0,97.0,9624621,220986829_67702921867,12.0,152.0,62.5,M,2.0,33994.149999999994,6.0,9.0
10934213_8358643379_64047,0,1,1,2,1,0.0,12.0,58.0,91.0,560.0,298925,490119252_19248072519,10.0,130.0,43.5,M,2.0,122996.65,2.0,5.0
109348025_27992284703_535018,0,1,1,1,1,0.0,19.0,6.0,24.0,55.0,4482137,537973778_69819049351,12.0,153.0,65.5,M,2.0,593083.49,4.0,7.0
109447651_76530485141_835727,0,2,1,1,0,0.0,102.5,27.0,88.0,0.0,1620626,230201606_69433400261,6.0,73.0,27.5,U,3.0,332646.08,6.0,9.0
109478439_46834904677_537548,0,1,1,1,1,0.0,25.0,88.0,40.0,161.0,3617668,87785954_34645187395,12.0,152.0,57.5,M,2.0,93884.25,4.0,7.0
109493483_32835460568_770553,0,1,1,1,1,0.0,20.0,18.0,143.0,50.0,3817564,770906560_21657134813,22.0,270.0,38.5,M,3.0,701561.52,6.0,9.0
109559465_66925407084_586367,0,2,1,0,0,0.0,26.5,14.0,0.0,0.0,6784733,47381341_92543077970,6.0,80.0,38.0,U,2.0,423221.13,6.0,9.0
109573441_61601390265_656011,0,6,1,0,0,0.0,164.66666666666666,860.0,0.0,0.0,1366281,425994193_57418344467,11.0,143.0,63.5,F,2.0,854075.78,5.0,8.0
10964153_28792892240_920696,0,8,4,0,0,0.0,169.25,33.5,0.0,0.0,7208863,748432338_81808930864,11.0,133.0,59.0,M,2.0,39927.3,2.0,5.0
109666398_38721392376_849012,1,0,0,0,0,50.0,0.0,0.0,0.0,0.0,6774721,462387477_80199396674,17.0,205.0,67.5,M,4.0,794686.4800000001,6.0,9.0
109679814_72589617383_442999,0,1,1,0,0,0.0,29.0,9.0,0.0,0.0,6835423,735232627_18816954842,6.0,79.0,27.0,U,2.0,53263.48,6.0,9.0
109687218_82550150466_786235,0,1,1,1,0,0.0,21.0,71.0,98.0,0.0,7344008,888525781_3520514615,16.0,200.0,64.5,F,3.0,603017.91,6.0,9.0
109687265_46478528055_860131,0,12,3,3,2,0.0,71.5,41.333333333333336,85.0,179.5,711827,699446271_88812629476,12.0,144.0,60.5,M,2.0,131171.75,6.0,9.0
109837753_21589558825_892617,0,1,1,1,1,0.0,101.0,14.0,39.0,18.0,8415327,269131911_78023950452,7.0,95.0,30.0,U,2.0,36692.06,2.0,5.0
109838496_73895792324_967993,0,0,3,3,1,0.0,0.0,6.666666666666667,46.666666666666664,274.0,1873161,682802172_26453755262,18.0,222.0,49.5,M,3.0,123489.95,1.0,4.0
109850778_13269643517_672459,0,1,1,0,0,0.0,16.0,24.0,0.0,0.0,6357574,278803267_72050591025,5.0,71.0,40.0,U,2.0,31185.89,3.0,6.0
109853243_54038366030_348387,0,1,1,1,1,0.0,25.0,51.0,21.0,59.0,5436026,8038085_53963990475,9.0,118.0,45.5,F,2.0,79601.54000000001,1.0,4.0
109887260_69500309963_355398,0,1,1,1,1,0.0,7.0,7.0,166.0,35.0,5583943,927618930_12474792841,12.0,152.0,55.0,M,3.0,171418.81,0.0,3.0
109922323_3531132807_141846,0,2,1,0,0,0.0,105.0,257.0,0.0,0.0,4140577,367313454_92743040489,11.0,135.0,58.0,M,4.0,558829.37,6.0,9.0
109985769_23587300049_49862,0,1,1,1,1,0.0,10.0,35.0,30.0,34.0,6372038,859944019_46486941831,10.0,130.0,67.5,M,2.0,59487.67,4.0,8.0
110024436_52678239326_911136,0,3,0,0,0,0.0,45.333333333333336,0.0,0.0,0.0,2874933,253167735_43817028309,5.0,71.0,27.0,U,3.0,62789.3,3.0,6.0
110028919_87375981057_54923,0,1,1,1,1,0.0,199.0,78.0,428.0,204.0,4617245,596275885_6255812055,16.0,195.0,48.5,M,2.0,70371.33,0.0,3.0
110077423_47121627403_507093,0,1,1,1,1,0.0,9.0,5.0,73.0,47.0,6948674,373371634_99279106494,9.0,112.0,25.5,F,2.0,34741.69,2.0,5.0
11010472_15814590735_454467,0,1,1,1,0,0.0,24.0,5.0,50.0,0.0,6030890,506195165_46636428480,14.0,179.0,33.0,F,2.0,31504.24,6.0,9.0
110188436_84937351201_276106,0,2,2,2,2,0.0,56.0,5.0,68.5,623.5,3217714,558832300_10857117759,5.0,68.0,51.0,U,2.0,48102.62,3.0,7.0
110208774_59197878914_70833,0,3,1,1,0,0.0,51.0,28.0,29.0,0.0,7671778,671264618_51837639339,15.0,181.0,43.0,M,2.0,339812.88,6.0,9.0
110282786_63380697757_292711,0,1,1,1,1,0.0,28.0,13.0,65.0,67.0,9881248,251206606_67124422810,26.0,313.0,21.5,M,3.0,56926.59,2.0,5.0
110307202_34636181112_192510,1,2,1,1,1,98.0,38.0,68.0,38.0,84.0,6934507,564910594_82845488844,9.0,111.0,69.5,M,3.0,84005.20999999999,6.0,9.0
110357480_44657547325_549221,0,1,1,1,1,0.0,51.0,18.0,141.0,62.0,3004695,755895034_53993239889,13.0,156.0,29.5,M,3.0,73513.57,6.0,9.0
110370392_24256998198_114037,0,1,1,2,2,0.0,20.0,14.0,63.5,290.0,8147545,637578442_3605382227,6.0,78.0,28.5,U,3.0,127566.47,1.0,4.0
110389027_36684653713_791010,0,2,2,3,2,0.0,30.0,7.5,88.66666666666667,46.0,8204062,745767499_6465631742,10.0,131.0,57.0,M,2.0,273594.46,0.0,3.0
110389785_41987072969_79530,0,1,2,3,2,0.0,13.0,12.0,109.66666666666667,18.5,2053795,259939700_46777375202,15.0,189.0,56.5,M,2.0,60783.13,3.0,6.0
11039402_67593207357_110439,0,1,1,3,3,0.0,36.0,7.0,45.666666666666664,47.666666666666664,751629,664770490_65457353676,5.0,69.0,52.5,U,2.0,40685.17999999999,3.0,6.0
110396168_29164529346_22732,0,4,1,1,1,0.0,57.75,12.0,24.0,62.0,5933753,698117831_79804620249,19.0,239.0,72.5,F,2.0,50649.0,6.0,9.0
110432027_87493421469_986527,0,1,1,0,0,0.0,25.0,31.0,0.0,0.0,6929927,49962346_4044286000,6.0,76.0,55.5,U,3.0,194862.17,6.0,9.0
110477187_9291835195_280023,0,1,1,1,1,0.0,11.0,13.0,59.0,33.0,1876212,825640602_83410974918,21.0,260.0,45.0,M,3.0,343998.9,6.0,9.0
11049489_90808735976_373672,0,1,1,1,1,0.0,13.0,52.0,84.0,65.0,9873194,117292042_31170660798,15.0,183.0,59.5,F,2.0,28078.88,6.0,9.0
110503428_41861954003_178066,0,2,2,1,1,0.0,16.0,211.0,157.0,42.0,4652641,332189989_34174816142,15.0,191.0,42.0,F,2.0,59506.52,6.0,9.0
110509290_65780675794_198329,0,1,0,0,0,0.0,15.0,0.0,0.0,0.0,6005042,166318513_53038455816,21.0,260.0,49.5,M,4.0,285260.94,6.0,9.0
110529988_53459954592_574647,0,1,1,1,1,0.0,42.0,65.0,52.0,92.0,2249641,566846600_15332030957,19.0,238.0,50.5,F,2.0,123158.98,1.0,4.0
110534964_35163558321_524792,0,0,1,1,1,0.0,0.0,56.0,115.0,131.0,7403377,915938388_43721330434,23.0,286.0,41.5,F,2.0,86358.39,1.0,4.0
11054834_9291749319_320607,0,1,2,2,2,0.0,16.0,28.0,47.0,264.5,7146571,158231560_83467137225,5.0,70.0,48.5,U,2.0,190161.22,2.0,5.0
110602169_70496154144_443274,0,1,1,1,1,0.0,45.0,15.0,151.0,130.0,1591487,313717798_30109205614,5.0,66.0,61.5,M,3.0,170062.99,2.0,5.0
